"MacRep1","MacRep2","MacRep3","NeuRep1","NeuRep2","NeuRep3","MonRep1","MonRep2","MonRep3"
69,262,225,328,42,132,36,274,287
19,96,78,96,10,37,9,74,73
1,3,7,6,1,6,2,3,7
10,68,61,77,17,45,11,98,69
21,46,45,49,7,20,1,41,46
10,51,53,43,11,18,5,45,38
6,35,23,30,5,17,7,28,28
13,28,40,18,2,18,3,7,10
57,221,231,344,31,118,43,281,288
2,7,8,21,3,12,4,5,13
16,85,84,88,11,33,12,82,78
29,122,104,83,18,37,7,54,46
18,69,74,60,12,23,6,52,46
4,32,27,12,3,7,9,49,33
13,54,63,46,10,19,14,57,50
16,88,59,182,26,68,24,158,124
12,30,23,61,8,31,12,52,48
10,30,40,54,14,17,8,38,33
5,27,33,28,12,17,4,22,19
8,40,30,32,7,19,12,29,27
25,80,77,53,9,25,7,52,44
5,52,54,35,14,13,6,30,42
19,90,70,33,5,28,6,72,44
38,214,165,238,26,114,29,207,192
8,36,36,10,3,1,0,7,6
10,26,22,26,6,18,1,34,23
9,40,50,50,7,29,9,60,40
65,264,191,291,35,123,36,302,301
24,146,138,126,9,64,17,132,113
9,48,50,40,11,22,7,30,24
14,66,61,71,8,30,10,79,73
7,46,32,30,2,11,5,26,24
10,44,33,46,8,12,10,49,34
22,92,75,100,18,45,18,84,97
9,38,29,31,3,16,6,36,24
6,29,33,31,6,15,3,24,46
19,129,92,180,17,49,15,135,120
33,141,120,152,12,57,24,130,150
11,50,37,49,3,21,5,46,37
13,76,87,10,1,3,6,22,19
15,103,75,94,22,37,10,94,81
6,10,7,5,1,0,1,1,1
38,135,132,234,25,88,21,184,166
6,18,21,10,2,6,3,17,9
21,81,73,80,11,26,5,81,77
8,29,27,23,9,16,1,20,19
13,115,83,151,16,67,20,116,107
10,20,23,23,9,11,3,20,12
15,63,31,8,3,3,1,11,13
17,73,78,85,21,30,18,89,72
9,29,25,15,4,7,3,10,9
40,124,131,89,16,41,13,80,94
5,47,38,55,8,26,6,44,29
15,79,80,76,10,33,17,102,63
5,42,45,17,7,16,7,35,14
27,167,130,344,26,120,30,249,253
7,29,36,48,11,20,7,32,33
10,73,61,91,12,29,19,73,60
20,77,60,108,12,38,14,84,76
5,14,10,12,3,8,2,12,5
4,11,19,8,2,2,5,17,10
7,51,43,36,8,21,7,32,30
41,173,142,214,19,91,21,207,169
15,86,73,108,24,28,15,85,91
10,39,24,53,11,13,7,33,29
6,39,25,18,4,9,9,23,23
4,35,30,33,4,12,5,29,24
1,8,10,21,8,11,0,6,7
19,115,85,127,13,45,16,115,99
4,34,41,21,7,14,3,23,13
11,17,24,3,1,2,1,4,2
7,14,24,21,5,14,10,18,21
10,84,59,124,13,42,17,99,76
20,31,50,51,13,37,8,61,51
2,12,17,22,3,10,7,15,20
1,16,5,6,1,2,1,4,1
10,41,36,47,11,16,6,40,46
20,182,134,238,30,74,16,170,174
14,63,56,66,8,29,2,53,37
29,174,153,241,31,84,19,158,169
16,61,60,41,5,16,5,45,40
23,146,117,127,15,74,19,132,115
2,36,33,45,5,18,12,51,40
24,80,82,123,15,61,15,102,102
0,3,1,11,1,1,1,2,6
13,75,70,101,13,57,6,79,69
14,49,44,44,11,21,6,38,30
4,32,25,28,3,11,5,19,36
0,4,6,5,3,9,3,3,6
7,20,26,19,2,7,1,11,13
6,48,41,71,11,34,13,67,58
6,15,16,7,2,3,2,18,10
15,39,28,42,7,19,7,43,29
10,54,37,36,9,20,4,44,32
25,86,93,126,21,70,17,119,114
18,120,130,222,26,86,31,158,162
25,99,60,138,12,44,14,91,95
19,135,87,54,14,31,11,70,63
0,1,1,6,0,0,0,2,0
9,51,48,57,10,21,5,45,44
21,84,71,60,7,22,4,29,36
0,4,3,8,1,4,2,4,5
2,4,2,6,2,2,1,4,12
24,96,84,128,21,66,13,120,106
21,101,79,165,19,39,20,130,108
24,102,97,114,17,46,16,78,92
1,11,15,3,2,2,4,13,13
3,26,32,33,10,15,3,21,23
9,32,37,40,3,20,6,37,36
3,44,41,54,3,20,2,46,43
35,159,175,310,19,106,27,234,200
19,123,117,231,28,73,30,175,182
11,66,35,56,3,29,9,58,53
27,168,151,220,27,110,33,200,177
44,183,192,232,32,95,35,247,218
5,15,34,30,7,20,4,20,12
10,44,51,37,9,12,4,23,20
21,64,61,65,6,33,9,51,44
21,87,58,88,19,35,19,74,96
26,114,118,134,14,50,17,95,100
11,57,52,95,6,62,11,70,86
52,189,168,288,22,73,26,228,204
29,113,99,149,15,56,9,105,99
7,37,25,22,5,10,2,19,14
40,227,151,277,23,100,29,236,227
9,34,22,21,4,11,2,13,13
7,32,31,27,12,10,6,45,36
21,105,51,150,15,54,13,115,114
17,80,103,111,15,60,9,64,86
6,35,31,54,8,17,7,37,44
17,72,60,77,10,32,7,62,56
1,13,28,13,9,4,4,13,10
22,78,89,138,12,51,13,123,98
4,6,8,7,2,2,7,15,11
10,42,46,7,1,1,2,13,17
3,23,11,18,6,18,7,17,14
6,53,36,48,9,20,5,36,32
10,47,49,47,9,29,4,56,45
15,73,81,111,20,46,18,86,81
11,59,56,59,14,28,13,73,42
0,4,3,5,0,4,1,4,3
4,15,6,26,6,17,4,10,14
6,27,23,14,3,4,9,15,23
0,6,1,5,0,1,0,2,1
7,40,24,38,7,20,12,43,31
12,63,48,45,13,24,9,38,41
7,43,36,53,9,35,10,35,33
1,17,21,21,3,14,6,31,31
16,58,43,26,10,25,3,29,34
4,24,28,20,3,15,4,16,17
4,36,37,15,1,11,5,23,17
10,29,26,28,2,9,7,19,22
3,32,33,28,4,17,9,34,19
8,50,44,40,6,22,7,23,32
7,48,46,62,7,29,6,45,48
37,227,222,265,23,90,21,194,218
7,44,52,42,9,14,5,41,34
0,5,4,12,1,4,3,7,8
10,61,49,58,6,23,12,55,43
12,37,34,22,2,11,2,20,21
4,17,10,28,6,9,3,21,16
0,0,0,6,0,2,0,1,1
8,24,30,35,6,8,3,22,17
7,29,32,28,9,13,3,27,20
9,53,41,20,4,14,4,25,20
7,36,37,36,8,17,5,23,25
4,46,45,37,15,18,8,39,45
15,57,60,74,15,29,10,56,80
8,36,35,36,10,10,2,29,30
9,17,5,6,3,9,2,15,10
5,10,14,11,0,2,4,11,14
12,44,34,36,6,16,3,30,27
21,117,106,69,10,41,12,77,79
19,78,43,44,6,17,8,36,31
5,26,21,29,5,18,6,14,23
1,27,27,51,6,26,7,66,50
3,48,45,70,11,23,10,50,32
10,16,18,15,4,11,6,20,14
8,17,14,20,2,2,3,12,10
11,59,75,78,8,29,2,64,74
5,20,23,38,8,10,3,25,21
5,38,33,15,2,8,9,20,28
40,142,104,180,15,76,30,163,155
8,13,14,27,12,13,4,15,14
37,215,203,292,28,113,33,226,225
22,111,98,113,15,56,13,103,85
1,1,2,8,0,0,2,5,1
2,4,2,12,1,4,0,6,4
34,213,153,282,33,84,29,220,203
23,82,92,112,21,58,11,81,86
19,56,54,67,10,20,9,64,55
9,37,26,25,6,17,9,27,31
3,12,21,30,7,13,3,16,20
0,3,5,6,2,2,0,3,3
3,50,38,70,11,17,6,37,37
38,152,130,203,27,83,26,175,155
26,72,66,94,13,25,16,79,77
6,38,23,66,4,13,5,36,34
8,29,40,12,4,6,2,12,19
15,76,58,84,6,37,10,79,68
54,227,152,250,34,89,22,192,201
2,6,20,27,10,14,10,29,17
11,48,49,42,6,20,8,43,47
8,38,40,11,6,6,2,8,9
6,37,20,26,4,12,5,24,39
1,5,0,8,0,1,0,2,2
28,129,85,118,13,45,12,72,72
59,262,214,257,18,112,39,281,266
8,40,32,14,2,16,4,30,41
33,188,157,171,21,60,29,161,156
1,5,7,7,1,1,0,6,2
8,53,30,11,3,9,3,19,14
18,80,70,36,18,30,3,42,47
10,62,56,64,9,26,10,66,61
0,1,0,6,0,1,0,1,0
58,269,178,156,20,71,18,133,141
27,140,123,88,12,45,7,111,71
17,149,106,154,9,54,18,129,122
23,86,77,44,4,30,4,64,51
6,48,41,32,4,15,5,41,33
47,313,177,238,19,67,31,202,220
4,56,34,34,10,15,3,24,29
17,68,64,55,13,29,10,41,31
19,127,98,63,21,31,17,68,70
3,53,68,38,4,16,6,40,30
12,42,47,33,9,16,5,36,29
34,138,129,115,15,34,17,122,133
16,47,56,46,7,25,4,58,73
15,56,63,35,6,22,4,50,35
8,79,84,70,13,28,10,80,67
12,63,46,34,6,17,9,26,24
5,54,34,28,8,22,9,37,39
12,55,43,52,9,13,12,25,37
6,30,39,31,7,16,7,30,21
11,75,84,72,16,18,9,63,63
12,32,46,31,8,17,4,28,36
12,24,38,28,10,9,4,21,24
10,51,31,32,8,20,3,36,32
13,38,46,47,5,26,4,31,41
11,33,59,26,5,11,5,28,28
5,39,34,29,5,15,6,34,40
10,40,54,29,10,12,9,27,28
8,32,31,19,7,8,2,22,23
6,25,33,26,4,18,1,28,23
19,57,49,50,16,17,8,39,39
10,82,56,52,10,26,6,61,47
20,44,42,48,9,19,11,35,28
8,16,15,22,4,11,6,16,15
15,62,43,55,10,29,8,64,45
12,91,60,39,8,14,3,35,37
7,75,59,49,7,25,14,50,48
19,98,86,102,20,49,6,108,133
13,40,37,20,4,9,6,23,22
7,41,38,28,6,18,3,26,27
19,130,116,71,17,36,6,89,77
8,83,82,53,12,39,8,61,60
30,114,109,60,17,39,13,53,63
7,28,23,14,3,8,2,13,12
20,110,103,94,14,34,15,81,81
24,147,149,154,21,69,16,158,110
15,100,95,101,19,36,14,94,76
31,119,117,133,24,55,28,130,112
27,157,140,79,18,43,11,91,86
16,64,81,57,10,32,8,60,54
12,52,56,65,15,29,8,63,52
13,77,62,57,8,26,13,60,62
19,68,78,52,14,36,15,47,60
13,63,61,61,10,18,16,57,68
2,14,16,8,2,4,4,9,4
18,88,75,80,12,31,13,66,72
25,109,92,160,11,50,10,111,82
0,6,3,9,0,3,0,5,3
15,55,51,53,6,16,8,65,58
21,141,89,109,25,62,14,118,118
1,7,10,10,1,3,1,6,4
47,270,265,339,37,133,44,323,288
12,79,57,62,15,27,9,55,50
4,17,21,18,1,11,1,17,14
28,171,112,87,10,31,13,117,100
74,469,298,289,30,140,64,441,368
23,98,91,10,4,2,4,9,4
8,22,11,7,5,9,1,6,5
1,2,1,5,0,2,0,1,1
0,2,5,5,2,2,0,4,2
2,27,19,21,1,13,1,17,21
1,8,6,18,5,6,7,19,8
21,90,113,28,5,32,6,48,42
15,58,63,14,1,6,2,13,12
0,1,0,5,0,2,1,1,1
3,13,12,25,3,13,4,23,17
9,69,44,11,3,8,6,9,11
7,26,42,41,10,29,13,36,18
9,27,17,36,13,17,8,28,19
31,168,160,8,1,5,2,13,8
14,86,72,4,3,1,1,7,6
15,49,58,18,2,7,4,30,34
33,173,155,104,16,70,22,127,124
27,107,90,60,9,31,16,61,84
45,186,140,208,17,71,17,196,158
33,235,167,88,15,74,21,177,143
23,89,117,52,10,39,8,80,49
5,26,27,5,1,0,1,7,8
14,127,83,5,2,0,4,15,15
5,21,25,1,2,1,0,13,5
18,121,91,7,0,3,2,10,2
7,15,13,28,7,14,9,19,7
11,43,46,12,0,9,3,28,32
1,13,6,5,1,3,3,4,10
0,1,1,5,0,1,0,1,0
5,32,17,25,7,8,4,22,18
7,16,18,7,0,11,2,17,19
22,84,116,64,8,52,31,166,197
9,47,51,10,1,4,4,8,3
7,65,50,33,6,13,5,36,41
13,56,84,10,1,6,4,45,40
9,68,74,24,6,23,10,73,65
8,41,21,15,6,6,4,24,23
4,24,36,19,7,10,6,20,24
24,176,128,37,8,34,16,95,110
6,18,25,2,0,1,0,4,4
17,107,121,5,4,5,6,23,25
6,28,33,8,2,5,2,11,8
12,72,69,69,16,36,10,90,105
9,31,25,15,2,5,2,40,37
34,130,98,103,14,51,25,91,94
1,5,7,9,0,4,0,4,11
11,35,32,32,15,14,4,36,34
8,58,43,3,1,2,0,4,6
10,42,32,20,6,12,1,21,20
21,141,106,141,17,61,13,136,123
19,65,51,40,10,34,9,32,26
8,27,31,6,0,2,6,12,10
11,32,36,5,1,4,2,14,10
28,150,97,122,13,57,23,135,123
21,129,144,145,22,78,28,127,137
6,10,14,2,1,1,0,1,9
33,163,133,32,7,11,11,33,32
12,46,34,8,2,3,1,7,8
8,40,49,4,4,5,2,5,3
6,27,15,8,2,1,3,6,9
17,82,57,56,11,31,12,57,48
10,35,27,35,6,19,5,37,24
17,86,105,42,11,22,11,57,58
8,29,23,28,12,21,4,49,21
14,37,35,13,6,5,4,7,11
12,77,66,19,4,10,6,29,33
11,40,43,11,2,6,8,38,40
4,7,7,0,0,1,2,8,2
10,77,74,70,17,47,11,102,65
10,52,66,18,6,15,7,19,33
9,60,72,21,9,27,8,32,34
18,87,124,7,4,8,4,14,21
1,3,5,5,0,2,1,3,3
17,129,96,117,14,56,14,117,95
17,87,85,7,2,4,4,19,21
8,46,51,16,0,9,5,16,14
23,92,84,72,13,42,6,85,86
24,104,75,134,19,49,20,116,103
15,69,70,6,1,6,0,14,8
11,46,20,23,3,10,0,20,25
5,40,44,22,7,16,7,32,38
20,110,117,20,3,7,5,55,58
5,2,4,3,2,1,1,4,9
8,51,28,23,5,18,2,28,38
4,20,18,18,2,13,4,35,44
12,36,28,15,5,7,0,15,19
0,10,9,8,0,4,0,10,14
6,35,41,45,5,16,4,48,55
9,20,20,5,3,3,0,10,12
17,71,70,8,3,4,6,61,55
4,12,5,4,1,2,0,3,3
21,102,79,15,2,3,9,35,31
9,38,43,15,6,13,13,64,51
9,51,41,8,1,2,7,32,36
30,150,162,8,6,3,8,48,64
14,69,63,30,3,32,10,74,96
14,58,51,34,2,14,5,35,50
2,6,6,7,3,3,0,2,5
46,227,167,67,14,63,13,120,138
10,25,18,6,2,0,2,23,17
3,11,11,19,8,11,3,12,5
8,23,22,3,2,4,4,42,27
11,87,63,14,4,12,4,25,35
9,68,33,20,1,6,4,29,35
8,47,45,26,8,14,10,62,65
5,36,38,25,3,17,5,27,52
6,27,34,5,1,3,2,2,4
5,20,18,0,1,0,0,2,0
12,86,68,15,5,18,8,32,37
6,25,23,6,3,6,3,21,27
12,38,51,13,1,4,2,15,13
0,11,16,26,5,18,4,40,37
14,66,39,14,5,10,1,14,11
19,91,61,8,1,7,11,23,50
2,9,8,9,2,5,1,12,15
18,66,53,6,0,5,3,7,9
38,222,165,106,17,53,23,150,177
16,77,44,8,2,12,3,15,18
6,14,18,7,0,0,3,9,11
5,25,14,12,2,4,2,15,14
59,343,257,139,15,82,18,183,149
58,304,177,109,15,46,29,153,147
9,43,28,8,1,7,3,6,11
5,38,16,43,5,26,4,46,51
10,67,35,17,2,5,5,39,28
9,34,31,27,11,17,6,22,29
12,50,33,3,1,4,2,32,20
26,156,84,54,15,34,16,61,67
13,77,46,38,3,21,12,36,46
39,169,137,109,9,64,15,125,121
5,19,10,7,0,6,4,19,16
13,92,72,11,6,14,7,37,41
11,76,82,17,4,12,7,44,61
1,8,2,7,0,1,0,4,2
29,131,93,111,11,61,16,130,125
2,5,3,6,0,3,1,4,4
9,43,35,11,3,8,5,20,14
5,20,21,8,5,10,2,15,22
34,168,148,84,15,66,20,116,106
9,58,43,7,3,3,2,21,23
11,59,48,10,1,0,4,5,2
7,102,55,46,10,31,6,73,42
12,54,41,35,6,16,6,43,49
2,9,10,13,7,7,1,7,5
7,39,38,40,3,23,22,59,49
42,195,183,4,6,6,4,11,10
8,19,13,10,5,5,6,16,13
2,15,13,25,2,15,0,21,32
6,26,25,24,0,15,0,30,28
13,41,46,13,3,12,10,55,75
4,29,30,27,4,13,2,24,14
0,2,2,6,2,1,1,0,1
31,134,125,86,9,42,21,114,82
2,6,8,11,4,10,0,7,4
16,88,79,77,14,50,12,108,94
32,198,196,167,22,65,17,164,183
9,45,52,11,8,11,7,25,26
9,48,36,33,4,23,5,29,20
10,49,29,26,2,18,3,43,33
40,194,168,155,18,67,13,133,151
8,32,8,6,3,4,1,2,4
27,155,137,90,15,75,15,119,141
9,45,48,38,5,17,3,29,26
4,24,15,23,4,14,1,21,26
24,89,76,18,3,9,3,15,19
12,48,52,14,2,7,5,30,36
9,12,6,10,5,11,1,5,12
2,14,13,12,1,2,3,13,16
5,20,21,16,2,16,5,12,12
10,36,44,34,11,17,8,33,49
6,25,16,8,1,9,1,12,16
26,155,117,149,16,74,12,195,196
23,106,134,34,6,20,17,71,68
36,138,149,192,23,86,18,175,181
12,52,56,47,9,24,9,35,39
36,153,141,189,27,55,22,219,190
6,35,36,8,2,6,1,7,9
30,90,109,111,19,39,18,96,114
4,10,10,7,0,1,0,0,2
9,30,33,19,5,15,5,18,18
11,36,44,6,1,2,0,18,10
7,20,24,30,9,7,3,18,14
5,39,32,32,4,18,4,30,35
6,30,36,43,8,24,7,29,17
10,66,56,33,10,21,9,47,36
8,48,70,45,8,27,8,51,79
22,50,46,75,12,36,9,62,56
4,64,45,45,13,24,5,45,39
18,66,48,58,12,35,7,46,49
9,23,32,22,15,8,4,27,20
18,100,127,86,12,52,23,83,81
31,156,137,161,27,77,15,108,141
18,62,63,43,8,32,4,48,50
20,101,92,63,19,30,9,107,66
24,112,91,138,21,44,18,89,99
12,107,94,71,15,42,11,56,76
5,27,39,49,6,19,7,47,48
11,42,50,28,7,13,15,41,34
6,37,29,48,10,17,5,29,37
9,33,32,31,7,23,5,33,27
13,76,64,51,18,35,7,69,52
2,19,6,35,7,18,15,50,36
19,62,47,42,7,21,13,53,65
8,58,74,17,2,12,3,22,22
9,25,29,19,6,3,10,32,32
5,35,25,24,3,9,6,21,20
17,52,59,14,5,5,8,23,22
13,49,44,9,2,2,1,3,6
10,49,57,30,1,14,3,37,42
28,146,102,159,17,53,20,147,112
0,3,2,6,2,1,0,0,2
10,59,57,39,5,15,9,38,38
10,80,80,75,10,47,12,90,94
10,39,58,6,1,2,7,5,16
0,26,14,6,4,6,2,10,14
4,17,21,13,4,10,13,32,60
0,2,14,19,10,6,3,7,5
6,33,26,9,1,7,2,16,17
14,76,44,7,1,5,1,5,10
7,34,29,9,4,0,1,10,9
7,16,11,9,1,7,0,8,10
45,237,240,176,25,92,22,164,204
6,22,11,11,0,5,1,5,5
10,60,67,14,3,3,2,10,17
16,56,44,32,9,24,7,45,35
6,29,30,20,4,9,11,33,37
7,22,23,12,3,12,4,22,23
2,4,2,6,3,2,0,6,2
16,49,52,6,2,4,0,7,3
10,42,60,9,5,8,2,7,7
14,61,50,30,4,17,5,37,25
15,119,118,8,2,5,3,12,6
6,32,25,17,6,16,4,30,24
12,66,66,17,1,3,4,14,21
2,30,30,23,3,9,7,24,16
0,5,7,10,0,1,1,2,3
21,105,62,84,16,33,7,61,95
11,45,41,29,6,26,10,29,37
38,200,161,161,22,80,22,137,153
8,87,55,44,10,23,12,56,54
12,46,36,45,9,26,10,30,45
18,119,94,88,11,51,19,89,108
18,93,76,68,6,39,10,61,75
15,38,16,33,5,22,6,33,25
1,7,5,3,0,4,3,6,1
8,47,47,42,12,30,10,37,33
18,73,78,9,3,7,5,27,56
34,240,195,192,18,72,22,210,192
5,42,31,33,5,16,12,66,99
18,70,53,13,2,5,6,57,50
11,35,27,9,3,7,3,16,26
5,11,12,2,2,1,0,3,6
9,58,56,21,2,11,8,71,73
4,20,13,4,1,2,3,9,11
7,38,15,5,0,3,5,14,29
27,158,138,80,12,61,23,148,115
22,104,83,108,12,35,9,85,72
13,46,38,45,10,12,8,31,34
18,86,78,41,10,24,15,56,62
15,110,73,14,2,7,7,22,19
12,29,33,8,2,7,2,24,20
9,22,32,13,5,12,4,25,21
5,17,22,1,1,4,1,6,7
13,52,42,31,11,24,7,22,44
18,98,70,58,9,25,8,62,37
1,5,7,12,1,5,7,11,16
11,44,44,4,1,1,0,14,8
8,43,25,26,5,7,6,28,36
9,65,41,74,11,35,15,82,64
21,103,77,92,18,49,13,94,78
42,169,133,251,14,85,19,156,153
6,16,24,23,4,10,3,18,23
6,53,53,30,7,21,5,29,32
6,40,49,38,14,30,1,55,49
13,77,72,47,11,28,9,79,62
1,4,2,6,2,2,1,4,2
13,91,77,4,1,6,1,3,7
11,42,59,10,5,3,1,19,19
12,80,67,13,2,4,2,4,7
6,23,18,24,3,12,4,26,19
14,67,49,33,3,20,8,53,80
12,55,71,18,4,21,7,43,47
3,55,31,33,1,17,10,96,92
4,30,26,26,3,20,5,26,40
14,45,43,25,1,16,8,19,32
15,72,52,4,1,3,1,14,13
0,17,10,7,2,4,4,14,19
12,109,94,15,3,11,11,58,59
9,33,25,15,4,10,4,16,38
13,69,77,73,14,30,18,80,61
27,151,134,117,17,51,22,80,99
16,73,86,14,7,11,7,36,37
2,21,14,4,2,7,8,22,26
13,81,51,49,9,21,5,44,39
16,54,46,3,3,5,2,24,15
13,53,69,13,5,10,12,47,64
20,117,127,10,4,11,7,27,26
9,45,55,21,2,13,3,12,28
14,60,49,5,4,5,3,6,7
4,10,6,2,0,3,2,6,8
11,77,57,25,6,11,11,41,42
7,16,18,12,7,8,7,20,17
3,37,26,25,4,14,3,27,31
2,8,10,7,1,1,1,6,5
13,86,62,69,10,34,2,68,60
0,2,8,9,2,1,1,7,2
20,102,88,110,10,47,17,98,89
12,33,42,9,2,3,3,30,39
7,9,19,2,3,2,6,13,16
17,92,83,68,15,33,7,52,69
6,53,50,14,1,12,5,34,27
33,129,119,56,8,42,14,70,65
12,63,52,30,3,23,15,54,72
45,263,251,270,23,148,38,301,288
19,115,81,73,18,43,14,88,107
9,27,16,11,3,5,2,24,14
1,9,16,23,2,13,1,19,17
8,38,36,30,11,26,6,39,54
3,30,27,43,15,23,5,35,25
8,20,16,6,2,5,3,5,13
10,44,42,9,7,10,5,18,20
9,39,42,8,3,4,1,13,4
25,91,50,33,7,18,5,43,34
8,63,66,13,2,12,7,23,27
0,6,4,5,3,1,1,4,5
11,86,74,15,5,9,4,31,38
10,106,101,64,7,35,12,73,73
24,142,93,145,16,72,24,129,137
2,3,2,17,4,9,1,1,5
8,31,27,7,5,5,2,5,2
12,64,48,61,8,26,7,38,49
9,36,21,24,6,12,5,31,22
8,23,21,11,3,11,3,21,26
7,13,13,7,4,9,2,11,8
7,112,107,95,15,50,17,101,94
11,24,40,18,4,11,3,10,21
16,81,52,70,13,27,8,65,81
5,23,19,23,8,17,6,18,23
13,35,31,14,5,5,0,7,9
4,19,12,19,6,12,4,8,10
14,76,59,59,14,24,12,73,60
33,180,146,100,17,71,19,169,154
5,25,15,6,1,5,2,8,10
9,26,22,20,4,12,3,17,16
4,13,16,8,5,7,6,29,36
9,52,43,9,2,2,4,9,9
35,237,229,150,21,87,36,200,174
8,21,31,4,5,5,5,9,7
7,18,21,16,4,15,2,12,21
30,136,152,103,14,39,12,89,117
4,14,21,18,5,7,9,22,29
3,29,18,23,4,12,2,20,17
9,45,32,24,3,6,3,17,15
5,19,8,4,0,3,1,19,26
1,4,1,1,0,2,0,0,1
8,54,46,7,0,4,4,46,39
14,68,56,7,2,6,2,14,12
15,61,52,14,3,6,5,76,82
11,64,63,10,1,6,0,20,39
13,90,72,26,4,11,10,67,65
5,35,27,23,7,14,5,25,23
9,49,34,7,0,4,1,3,2
9,46,36,35,8,24,8,41,42
9,59,44,42,9,26,7,53,69
12,33,16,9,1,4,1,9,13
4,24,31,21,6,17,6,16,43
5,16,19,0,0,0,1,1,1
11,94,64,79,8,45,8,83,90
24,81,67,50,12,36,10,60,52
36,156,142,149,21,82,21,179,198
9,61,35,3,1,4,2,2,4
30,186,170,135,18,77,21,172,185
11,49,45,15,5,16,8,28,39
4,10,20,2,2,1,1,3,3
19,91,68,74,19,35,14,58,62
9,58,62,46,6,22,4,30,51
11,61,42,31,6,18,8,40,53
4,20,21,6,2,1,3,4,9
12,72,64,63,11,32,15,55,61
16,117,101,82,17,46,19,107,107
21,191,176,106,9,49,22,108,154
15,113,80,47,10,31,11,75,82
11,71,55,25,5,20,5,52,41
6,23,26,8,1,3,1,11,9
7,38,27,26,5,14,5,43,63
11,48,34,6,1,4,11,58,47
3,28,37,7,0,5,2,16,24
42,308,229,18,2,12,7,63,80
11,62,40,5,1,0,7,31,35
7,63,40,17,1,7,6,27,37
7,34,29,16,2,8,3,32,32
6,41,24,34,5,11,3,33,29
66,353,250,153,19,96,30,227,258
16,132,81,13,5,6,11,80,106
5,16,14,1,0,0,0,2,1
16,102,70,50,4,29,11,68,59
10,27,22,2,1,1,4,9,13
23,61,46,5,1,2,2,8,5
13,39,41,10,2,1,1,14,5
9,30,19,14,5,7,5,4,4
10,39,48,29,6,26,7,68,77
13,107,96,16,5,11,8,36,47
8,53,42,11,6,4,2,5,4
6,49,40,25,5,19,8,30,24
10,45,23,19,6,3,2,23,22
16,83,55,54,12,40,15,88,74
9,67,70,35,6,24,6,30,39
6,75,66,42,6,27,9,36,38
8,63,37,50,7,22,4,56,53
15,73,45,68,14,34,14,63,61
14,60,73,77,13,32,15,64,79
15,44,56,23,5,9,8,29,33
34,160,160,189,22,69,24,183,180
17,60,38,65,18,34,7,62,71
23,128,108,74,8,50,10,89,111
4,24,13,10,1,2,1,6,7
5,40,31,23,6,16,6,26,20
8,46,49,44,5,20,4,36,36
7,41,48,53,10,17,8,46,58
6,39,38,11,2,6,8,26,37
1,10,6,16,1,2,6,5,14
7,42,26,19,4,11,4,17,17
20,86,70,43,14,27,6,53,53
35,209,242,163,26,93,29,225,206
2,12,10,28,2,13,6,24,21
36,205,194,108,14,56,19,105,107
18,65,63,55,9,45,5,56,62
8,47,48,39,5,25,2,24,28
9,91,57,50,12,26,15,65,57
8,21,28,8,6,8,3,19,31
17,106,90,109,17,50,18,116,120
17,91,62,77,20,43,12,73,89
10,60,53,5,4,1,3,3,2
67,347,323,259,38,139,43,267,275
13,38,43,16,4,5,0,20,21
7,22,28,2,0,1,1,6,1
12,39,38,10,3,5,8,17,18
12,48,55,4,1,3,1,5,1
8,42,58,3,4,1,0,5,1
10,59,54,16,5,12,7,28,36
10,51,41,8,4,6,3,19,18
11,54,49,18,5,7,2,22,19
10,42,31,4,4,3,1,10,19
2,16,18,19,9,8,2,21,23
20,116,84,59,11,21,5,63,58
14,31,18,40,5,19,7,42,34
25,137,102,84,21,43,16,108,89
13,64,84,4,2,2,2,6,1
12,65,72,16,5,7,7,44,55
16,96,125,138,14,63,14,104,137
41,160,112,93,21,47,12,61,94
16,89,91,19,8,14,4,23,24
34,110,86,69,13,42,16,80,97
6,40,31,29,8,12,5,33,45
9,58,56,3,1,1,3,5,7
32,158,145,6,5,2,5,11,11
11,39,35,10,2,14,3,20,20
19,169,117,63,7,52,23,114,122
5,8,2,2,1,0,4,8,8
15,65,60,41,5,20,10,33,44
10,18,12,8,2,3,8,14,17
23,91,86,60,11,26,7,48,60
11,84,67,72,15,40,15,83,92
2,4,6,13,4,6,6,12,11
2,8,8,5,3,3,8,4,3
8,41,60,4,2,3,2,7,5
9,28,30,6,3,4,1,17,14
6,72,41,19,3,19,6,27,45
16,154,133,139,25,64,17,141,143
7,30,21,26,4,14,6,19,24
13,62,54,28,8,25,7,25,24
11,46,32,20,4,22,9,34,50
18,131,113,12,4,3,6,19,34
1,8,14,8,3,5,8,12,6
6,5,11,9,1,2,0,5,9
3,17,14,7,2,3,7,12,4
9,24,23,2,3,4,4,9,3
5,19,24,21,6,10,3,14,17
10,68,58,41,13,22,14,44,39
15,97,76,54,10,37,11,54,74
14,56,44,53,11,23,7,40,27
31,139,102,124,11,46,16,128,149
46,220,202,213,39,93,33,221,204
6,20,24,9,8,4,11,23,31
11,56,36,55,5,19,7,50,48
6,40,41,9,2,1,1,9,9
3,41,38,16,2,12,4,26,22
13,36,25,7,1,2,5,20,16
33,149,117,175,17,78,21,172,179
14,65,78,71,15,23,13,51,59
11,98,58,69,6,23,9,64,50
29,104,86,65,12,23,11,59,78
9,26,30,11,7,6,2,19,19
13,45,48,17,1,2,1,18,9
